Location,Date,Pork Skins Large,PS Total FG LBS,PS Seasoning Used,PS Actual FG LBS,PS Fried Lbs,PS Waste Lbs,PS Overweight reported,PS % Waste,PS Yield,% Bellies Used,ST Fried Lbs,ST Finished Goods Lbs,Mix Fix lbs Produced,Cheese Curls lbs Used,% Cheese Product,ST Waste Lbs,ST % Waste,ST Yield,CR Fried Lbs,CR Finished Goods Lbs,CR Waste Lbs,CR % Waste,CR Yield,TR Fried Lbs,TR Finished Goods Lbs,TR Waste Lbs,TR % Waste,TR Yield,BL Fried Lbs,BL Finished Goods Lbs,BL Waste Lbs,BL % Waste,BL Yield,RTE CR Fried Lbs,RTE CR Finished Goods Lbs,RTE CR Waste Lbs,RTE CR % Waste,RTE CR Yield,CR TT Fried Lbs,CR TT Finished Goods Lbs,Cheese Curls lbs Used1,CR TT Waste Lbs,CR TT % Waste,CR TT Yield,TT Fried Lbs Total,TT Finished Goods Lbs Total,Finished Goods CASES Total,TT Bags Produced,Daily Changeovers,MH Trainings,MH Direct for Clips/Displays,MH Direct for Bulk,H Prod Hrs Used For Maint,MH Direct Labor,MH Indirect Labor,Productivity,PRd Fried Direct Labor lbs/hr,Prd Fried Indirect Labor lbs/hr,Prd FG Direct Labor lbs/hr,Prd FG Indirect Labor lbs/hr,Prd Bags/hr Direct Labor,Prd Bags/hr Indirect Labor,WeekC,Incidents (blank or # of recordable incidents that day),Days safe (No need to type anything),IFR (No need to type anything),"Training compliance (fill #actual / #plan %, monthly)",Comments Safety,Comments on intiatives,NR's (weekly),Complaints (weekly),"Holds (weekly, number)",Comments on Quality,OTIF,Cases cut,Outages,Comments on Service,Comments on Lbs & Yields,Comments on productivity,Comments on pellets Lbs & Yields
TX,04-Aug-18,,19870,992,18878,13720,56,0,2.9664159338913E-03,1.37594752186589,0.7355,14080,9539,,,#DIV/0!,50,5.24163958486215E-03,0.677485795454545,,,,#DIV/0!,#DIV/0!,7140,5301,10,0.19%,74.24%,,,,,,800,768,10,1.30%,96.00%,22020,15608,0,70,4.48487954894926E-03,0.708810172570391,35740,34486,12039,120432,5,,,,,519.5,176.75,% OT,68.7969201154957,202.206506364922,66.3830606352262,195.111739745403,231.822906641001,681.369165487977,29-Jul-18,,21,,,,,,,,,,,,,,,
TX,03-Aug-18,,14326,785,13541,10430,52,0,3.84018905546119E-03,1.29827420901246,0.5235,5440,5155,,967.5,#DIV/0!,,0,0.769761029411765,22220,18789,,0.00%,84.56%,1610,1026,,0.00%,63.73%,,,,,,,,,#DIV/0!,#DIV/0!,29270,24970,967.5,0,0,0.8200375811411,39700,38511,12141,131582,8,,,,,544.5,212.25,,72.910927456382,187.043580683157,70.7272727272727,181.441696113074,241.656565656566,619.93875147232,29-Jul-18,,20,,,,,,,,,,,,,,,
TX,02-Aug-18,,29377,1354,28023,21700,33,0,1.1776041109089E-03,1.29138248847926,0.7,7280,7556,1306,945,72.36%,,0,0.908104395604396,9900,8440,3898,46.18%,85.25%,1330,864,,0.00%,64.96%,,,,,,,,,#DIV/0!,#DIV/0!,18510,16860,945,3898,0.231198102016607,0.859805510534846,40210,44883,15324,119262,5,,,,,556.5,207.75,,72.2551662174304,193.549939831528,80.6522911051213,216.043321299639,214.307277628032,574.064981949458,29-Jul-18,,19,,,,,,,,,,,,,,,
TX,01-Aug-18,,15968,495,15473,12390,52,0,3.36069281975053E-03,1.24882970137207,1,5120,4333,,,#DIV/0!,92,2.12324024924994E-02,0.8462890625,8440,7125,32,0.45%,84.42%,3150,2298,,#VALUE!,72.95%,,,,,,,,,#DIV/0!,#DIV/0!,16710,13756,0,,,0.823219628964692,29100,29229,7969,169904,11,,,,,532.5,176.75,,54.6478873239437,164.639321074965,54.8901408450704,165.369165487977,319.068544600939,961.267326732673,29-Jul-18,,18,,,,,,,,,,,,,,,
TX,31-Jul-18,,20517,920,19597,15050,103,0,5.25590651630352E-03,1.30212624584718,0.6698,,,,,#DIV/0!,,,,9240,8095,52,0.64%,87.61%,8190,6106,12,0.20%,74.55%,,,,,,,,,#DIV/0!,#DIV/0!,17430,14201,0,64,4.50672487852968E-03,0.814744693057946,32480,33798,11618,127370,15,,,,,513.5,169.75,,63.2521908471276,191.340206185567,65.8188899707887,199.104565537555,248.042843232717,750.338733431517,29-Jul-18,,17,,,,,,,,,,,,,,,
TX,30-Jul-18,,20383,1058,19325,14910,47,0,2.43208279430789E-03,1.29610999329309,0.7559,5440,5289,1098,810,73.77%,67,1.26678010966156E-02,0.823345588235294,,,,#DIV/0!,#DIV/0!,4550,3195,5,0.16%,70.22%,,,,,,,,,#DIV/0!,#DIV/0!,9990,8484,810,72,8.48656294200849E-03,0.768168168168168,24900,27809,12634,149319,8,,,,,518.5,151.75,,48.023143683703,164.085667215815,53.6335583413693,183.255354200988,287.982642237223,983.980230642504,29-Jul-18,,16,,,,,,,,,,,,,,,
TX,29-Jul-18,,,,0,,,,,,,,,,,#DIV/0!,,,,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,0,0,0,,,,,,,,87,,,0,,0,,0,29-Jul-18,,15,,,"*PIT program has been finished, List of employees was changed and the plan is to train all employees into our new program",*the process of setting down the personnel is on progress and the plan is to start looking for personnel to cover for breaks.             * I recognized couple employees and give them a chair that was a gift from our suppliers ( maintenance employee for r,,,,*QA has been assigned to work better on Pre op to help the release of the production floor. The plan is for Wendy to guide their techs to make improvments and I expect changes in 2 weeks,,,,"* 1 order shipped short, shipper missed to put a pallet in the trcuk. Corrected with the employee.",*Yields were very affected by the lack of Ham strips. If the production of ham strips will be not consistent then the rezizing of some bags will be the suggestion.,"Productivity was very low, the experience of several issues with the machinery caused this low efficiency. The plan to help with the low productivity will be to full staff to run thru breaks efficiently.",
TX,28-Jul-18,,26874.5,1177,25697.5,18690,51,0,1.98462885494698E-03,1.37493311931514,0.573,,,,,#DIV/0!,,,,13090,11566.88,0,0.00%,88.36%,9030,6282,11,0.18%,69.57%,,,,,,720,720,23,3.19%,100.00%,22840,18568.88,0,34,1.83102050312135E-03,0.812998248686515,41530,44266.38,13559,122857,12,,,,,426.75,136.75,% OT,97.3169302870533,303.692870201097,103.729068541301,323.702961608775,287.889865260691,898.405850091408,22-Jul-18,,14,,,,,,,,,,,,,,,
TX,27-Jul-18,,22412,1357,21055,16240,0,83,0,1.29649014778325,0.5,8400,8327,,,#DIV/0!,54,6.48492854569473E-03,0.991309523809524,10080,8600,25,0.29%,85.32%,2380,1939,12,0.62%,81.47%,,,,,,,,,#DIV/0!,#DIV/0!,20860,18866,0,91,4.82349199618361E-03,0.904410354745925,37100,39921,11523,165296,15,,39,56.5,,528.75,175.5,,70.1654846335697,211.396011396011,75.5007092198582,227.470085470085,312.616548463357,941.85754985755,22-Jul-18,,13,,,,,,,,,,,,,,,
TX,26-Jul-18,,18262,745,17517,13790,0,96,0,1.27026831036983,0.8528,6480,7083,1238,922,74.47%,32,4.51785966398419E-03,0.950771604938272,23160,18995,,0.00%,82.02%,3710,2874,32,1.11%,77.47%,,,,,,,,,#DIV/0!,#DIV/0!,33350,28952,922,64,2.21055540204476E-03,0.84047976011994,47140,46469,9904,123566,11,,45.5,56,,517.75,177,,91.0478029937228,266.327683615819,89.7518107194592,262.536723163842,238.659584741671,698.112994350283,22-Jul-18,,12,,,,,,,,,,,,,,,
TX,25-Jul-18,,31302,1470,29832,22470,0,58,0,1.32763684913218,0.8131,5840,5162,,,#DIV/0!,15,2.90585044556374E-03,0.883904109589041,5670,5240,20,0.38%,92.42%,3290,2642,28,1.06%,80.30%,,,,,,,,,#DIV/0!,#DIV/0!,14800,13044,0,63,4.82980680772769E-03,0.881351351351351,37270,42876,13353,119544,8,,6,38,,527,158.5,,70.7210626185958,235.141955835962,81.3586337760911,270.511041009464,226.838709677419,754.220820189274,22-Jul-18,,11,,,,,,,,,,,,,,,
TX,24-Jul-18,,24591,695,23896,18909,0,103,0,1.26373684488868,0.9482,1280,1116,,,#DIV/0!,12,0.010752688172043,0.871875,,,,#DIV/0!,#DIV/0!,6230,4776,5,0.10%,76.66%,,,,,,,,,#DIV/0!,#DIV/0!,7510,5892,0,17,2.88526816021724E-03,0.784553928095872,26419,29788,11070,129759,15,,8,,,487.75,166.5,,54.1650435674013,158.672672672673,61.0722706304459,178.906906906907,266.035879036392,779.333333333333,22-Jul-18,,10,,,,,,,,,,,,,,,
TX,23-Jul-18,,10788,1006,9782,7140,0,43,0,1.37002801120448,0.6667,,,,,#DIV/0!,,,,12110,11146,23,0.21%,92.04%,5740,4350,13,0.30%,75.78%,,,,,,,,,#DIV/0!,#DIV/0!,17850,15496,0,36,2.32318017552917E-03,0.86812324929972,24990,25278,7825,192964,13,,79.5,,,538.5,181.75,,46.4066852367688,137.496561210454,46.941504178273,139.081155433287,358.336118848654,1061.70013755158,22-Jul-18,,9,,,,,,,,,,,,,,,
TX,22-Jul-18,,28996,1402,27594,19950,0,47,0,1.38315789473684,0.5439,7920,7000,,,#DIV/0!,39,5.57142857142857E-03,0.883838383838384,,,,#DIV/0!,#DIV/0!,7000,5401,14,0.26%,77.16%,,,,,,,,,#DIV/0!,#DIV/0!,14920,12401,0,53,4.27384888315458E-03,0.831166219839142,34870,39995,13571,117673,3,,16,,,426.25,105.25,,81.8064516129032,331.306413301663,93.8299120234604,380,276.06568914956,1118.03325415677,22-Jul-18,,8,,,"CJ, has made some walk thru the plant and notice that couple fire extinguishers were not fixed.   *No accidents this week and we been getting with personnel in regards of heat stress.",The lack of personnel at second shift is a big battle but we are using all resources possible and woirking with different temps to aliviate this issue.,,,,"1 NR was issued due to some product being received but was not recorded in the receiving records, CJ and Wendy adressed the situation with receiving team and retrain the employees.              * 1 customer is complaining of case counts being not complete",,,,"*Great week on shipping, 1 order ship short for a case missing.                                                                                *We are strugguling getting personnel for the warehouse as we are replacing 2 employees and 1 is leaving the com","Excellent week on production, big win with 1x9 being consistent with quality.","*Great Improvements in productivity and getting back on track, the factor that help this is the better quality of 1x9 product.",
TX,21-Jul-18,USDA TEST,2469,273,2196,1890,23,0,1.04735883424408E-02,1.16190476190476,0.3333,,,,,#DIV/0!,,,,,,,#DIV/0!,#DIV/0!,3290,2760,22,0.80%,83.89%,,,,,,,,,#DIV/0!,#DIV/0!,3290,2760,0,22,7.97101449275362E-03,0.838905775075988,5180,4956,966,45336,0,,,,,99,131.5,% OT,52.3232323232323,39.3916349809886,50.0606060606061,37.6882129277567,457.939393939394,344.760456273764,15-Jul-18,,7,,,,,,,,,,,,,,,
TX,20-Jul-18,,19900,773,19127,14210,40,0,2.09128457154807E-03,1.3460239268121,0.6601,4240,4307.47,1119,697.5,0.62332439678,57,1.32328257654725E-02,0.851408018867925,19300,16706,452.09,2.71%,86.56%,3640,2526,0,0.00%,69.40%,,,,,,,,,#DIV/0!,#DIV/0!,27180,23539.47,697.5,509.09,2.16270799639924E-02,0.840396247240618,41390,42666.47,13172,120254,16,,3,64,,498.5,183.75,,83.0290872617853,225.251700680272,85.5897091273822,232.198476190476,241.231695085256,654.443537414966,15-Jul-18,,6,,,,,,,,,,,,,,,
TX,19-Jul-18,,37426,1877,35549,24990,52,0,1.4627696981631E-03,1.42252901160464,0.4454,,,,,#DIV/0!,,,,,,,#DIV/0!,#DIV/0!,9380,6738,35,0.52%,71.83%,,,,,,1200,1182,15,1.27%,98.50%,10580,7920,0,50,6.31313131313131E-03,0.748582230623819,35570,43469,16264,141908,5,,32,,,551,197.75,,64.5553539019964,179.873577749684,78.8911070780399,219.817951959545,257.546279491833,717.613147914033,15-Jul-18,,5,,,,,,,,,,,,,,,
TX,18-Jul-18,,16646,1194,15452,11340,58,0,3.75355940978514E-03,1.3626102292769,0.2531,6520,6438,1318,1001,75.95%,48,7.45573159366263E-03,0.833895705521472,9030,8443,32,0.38%,93.50%,6580,5325,56,1.05%,80.93%,,,,,,,,,#DIV/0!,#DIV/0!,22130,20206,1001,136,6.73067405721073E-03,0.86782647989155,33470,35658,16599,130240,13,,35,,,523.75,193,,63.9045346062053,173.419689119171,68.0821002386635,184.756476683938,248.668257756563,674.818652849741,15-Jul-18,,4,,,,,,,,,,,,,,,
TX,17-Jul-18,,21005.75,875,20130.75,14840,37,0,1.83798417843349E-03,1.35651954177898,0.8396,7000,6786,1151,821.25,0.71350999131,67,9.87326849395815E-03,0.852107142857143,,,,#DIV/0!,#DIV/0!,7280,5266.88,26,0.49%,72.35%,,,,,,,,,#DIV/0!,#DIV/0!,14280,12052.88,821.25,93,7.71599816807269E-03,0.786528711484594,29120,32183.63,11822,130240,17,,39,,,546.75,170.75,,53.2601737540009,170.541727672035,58.8635208047554,188.4839238653,238.207590306356,762.752562225476,15-Jul-18,,3,,,,,,,,,,,,,,,
TX,16-Jul-18,,13347,991,12356,9870,85,0,6.87924894787957E-03,1.25187436676798,0.6241,,,,,#DIV/0!,,,,11760,9934,22,0.22%,84.47%,8260,6072,13,0.21%,73.51%,,,,,,,,,#DIV/0!,#DIV/0!,20020,16006,0,35,2.18667999500187E-03,0.7995004995005,29890,28362,9337,200440,15,,28,,,529.25,178.25,,56.4761454888994,167.685834502104,53.5890410958904,159.113604488079,378.724610297591,1124.48807854137,15-Jul-18,,2,,,,,,,,,,,,,,,
TX,15-Jul-18,,27087,898,26189,20370,105,0,4.00931688877009E-03,1.28566519391262,1.2857,5680,5298,863,607,70.34%,45,8.49377123442809E-03,0.825880281690141,4830,4260,15,0.35%,88.20%,3430,2640,10,0.38%,76.97%,,,,,,,,,#DIV/0!,#DIV/0!,13940,12198,607,70,5.73864567961961E-03,0.831492109038737,34310,38387,13490,120809,10,,18,28,,448,95.5,,76.5848214285714,359.267015706806,85.6852678571429,401.958115183246,269.662946428571,1265.01570680628,15-Jul-18,,1,,,* Fire extinguisher inspection was done and some hangers were fixed.                                                               *walk thru was made and no major findings were found but croudness and also the room temperatures being very high due to the,"*Some employees on the second shift quit, no reasons explained, we are thinking that is the conditions and payrate.",,,,*The findings from the SQF audit are all resolved but 2 items and we are pretty close to finish with all of them.,,,,* All orders for Ontario and Ohio were produced and shipped.                                                                   *1 load was mishipped due to a shipping error.,The 1x9 product received was great product that allowed to run better. This was a great improvement.,*Productivity git better than previous week and this low number is due to the training of new personnel plus the amouth of hours used for displays and bulk. We continue working hard on training the new employees to start having better productivity results,
TX,14-Jul-18,,25445,1332,24113,17710,0,0,0,1.36154714850367,0.6047,6640,5885,,,#DIV/0!,38,6.4570943075616E-03,0.886295180722892,1920,1620,45,2.78%,84.38%,5460,3864,30,545.08%,70.77%,,,,,,1280,1308,5,0.38%,102.19%,15300,12677,0,118,9.30819594541295E-03,0.828562091503268,33010,36790,13373,161941,11,,15,24,,516.25,141.5,% OT,63.9418886198547,233.286219081272,71.2639225181598,260,313.687167070218,1144.4593639576,08-Jul-18,,0,,,,,,,,,,,,,,,
TX,13-Jul-18,,21112,558,20554,15890,0,0,0,1.29351793580868,0.6828,40,7.78,,,#DIV/0!,,0,0.1945,19350,17115,12,0.07%,88.45%,3290,2610,25,148.05%,79.33%,,,,,,,,,#DIV/0!,#DIV/0!,22680,19732.78,0,37,1.87505257748781E-03,0.870052028218695,38570,40286.78,12127,177338,10,,40,56,,575.75,195.75,,66.9908814589666,197.037037037037,69.9726964828485,205.807305236271,308.012158054711,905.941251596424,08-Jul-18,1,38,,,,,,,,,,,,,,,
TX,12-Jul-18,,36766,2604,34162,25760,86,0,2.51741701305544E-03,1.32616459627329,0.5924,,,,,#DIV/0!,,,,6120,4520,13,0.29%,73.86%,4410,2705,23,0.85%,61.34%,,,,,,,,,#DIV/0!,#DIV/0!,10530,7225,0,36,4.98269896193772E-03,0.686134852801519,36290,41387,15816,129694,4,,0.5,56,,584,197,,62.1404109589041,184.213197969543,70.8681506849315,210.086294416244,222.078767123288,658.345177664975,08-Jul-18,,37,,,,,,,,,,,,,,,
TX,11-Jul-18,,19825,637,19188,14420,83,0,4.32562017927872E-03,1.33065187239945,1,7040,6149,2,2,1,42,6.83037892340218E-03,0.873153409090909,19930,17586,17,0.10%,88.24%,4060,2644,12,0.45%,65.12%,,,,,,320,276,,0.00%,86.25%,31350,26655,2,71,2.6636653535922E-03,0.850175438596491,45770,45843,14799,138347,2,,42.5,126,,565.5,203.75,,80.9372236958444,224.638036809816,81.0663129973475,224.996319018405,244.645446507515,679.003680981595,08-Jul-18,,36,,,,,,,,,,,,,,,
TX,10-Jul-18,,19708,1070,18638,13160,55,0,2.95096040347677E-03,1.41626139817629,0.4787,6000,5275,,,#DIV/0!,32,6.06635071090047E-03,0.879166666666667,4620,4470,43,0.96%,96.75%,5880,4541,10,0.22%,77.23%,,,,,,,,,#DIV/0!,#DIV/0!,16500,14286,0,85,5.94988100237995E-03,0.865818181818182,29660,32924,9564,143744,16,,8.25,40,,534.5,180.75,,55.4911131898971,164.094052558783,61.5977549111319,182.15214384509,268.931711880262,795.264177040111,08-Jul-18,,35,,,,,,,,,,,,,,,
TX,09-Jul-18,,20811,841,19970,15190,102,0,5.10766149223836E-03,1.31468071099408,0.2949,,,,,#DIV/0!,,,,7105,6907,,0.00%,97.21%,6300,4698,6,0.13%,74.57%,,,,,,,,,#DIV/0!,#DIV/0!,13405,11605,0,6,5.170185264972E-04,0.865721745617307,28595,31575,12280,140217,15,,39.5,10,,561.25,164.75,,50.9487750556793,173.566009104704,56.2583518930958,191.65402124431,249.829844097996,851.089529590288,08-Jul-18,,34,,,,,,,,,,,,,,,
TX,08-Jul-18,,,,0,,,,,,,,,,,#DIV/0!,,,,,,,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,,,,,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,0,0,0,,,,,,,,91.5,,,0,,0,,0,08-Jul-18,,33,,,"* we had one accident during sanitation, one employee was pulling the gandola walking backwards and hit his finger with a pole and started bleeding, sanitation supervisor to him to the emergency room and waiting for full report from his supervisor.",* Second Shift has been better staffed as well as 1st shift,,,,* Lockers inspections was started last week and some reasignations will be done.,,,,*1 case ship short to Timberline product was damaged and no more on hand.                                        *63 cases short to 99 cent store we did not have enough seasoning to produce the full order.,*Yields were higher than previous week on Skins and slighly lower on Cracklins.,"*Productivity was much better than last week but still low, the driver for this was the high amount of hours used for displays and bulk and the second part was the training of new employees on both shifts.",
TX,16-Jun-18,,,,0,,,,,,,,,,,#DIV/0!,,,,,,,#DIV/0!,#DIV/0!,7490,6819,32,510.18%,91.04%,,,,,,,,,#DIV/0!,#DIV/0!,7490,6819,0,32,4.69277020090922E-03,0.91041388518024,7490,6819,1114,16428,0,,,,,118.25,150.5,% OT,63.3403805496829,49.7674418604651,57.6659619450317,45.3089700996678,138.92600422833,109.156146179402,10-Jun-18,,11,,,,,,,,,,,,,,,
TX,15-Jun-18,,19001.53,953,18048.53,12530,48,0,2.65949636895636E-03,1.44042537909018,0.7821,4720,4456.34,1012,708.75,0.7003458498,55,1.23419667260577E-02,0.79398093220339,4970,4180.63,0,0.00%,84.12%,6090,4977,30,137.01%,81.72%,,,,,,,,,#DIV/0!,#DIV/0!,15780,13613.97,708.75,85,6.24358655116766E-03,0.817821292775666,28310,31662.5,15554,149816,23,,23,,,477.5,197.5,,59.2879581151832,143.341772151899,66.3089005235602,160.316455696203,313.750785340314,758.562025316456,10-Jun-18,,10,,,,,,,,,,,,,,,
TX,14-Jun-18,,28454,1194,27260,20090,102,0,3.74174614820249E-03,1.35689397710304,0.4774,,,,,#DIV/0!,,,,19240,16794,15,0.09%,87.29%,3010,2856,32,1.12%,94.88%,,,,,,,,,#DIV/0!,#DIV/0!,22250,19650,0,47,2.39185750636132E-03,0.88314606741573,42340,46910,15033,138645,15,,25,56,,494.25,192.25,,85.6651492159838,220.234070221066,94.9114820435003,244.005201560468,280.51593323217,721.170351105332,10-Jun-18,,9,,,,,,,,,,,,,,,
TX,13-Jun-18,,12456,608,11848,8890,31,0,2.61647535449021E-03,1.33273340832396,0.7717,5200,5338,1250,945,75.60%,51,9.55414012738853E-03,0.844807692307692,6720,6540,37,0.57%,97.32%,3360,2496,45,1.80%,74.29%,,,,,,,,,#DIV/0!,#DIV/0!,15280,14374,945,133,9.25281758731042E-03,0.878861256544503,24170,26222,7116,186237,13,,3,56,,492.25,187.5,,49.1010665312341,128.906666666667,53.2696800406298,139.850666666667,378.338242762824,993.264,10-Jun-18,,8,,,,,,,,,,,,,,,
TX,12-Jun-18,,,,0,,,,,,,,,,,#DIV/0!,,,,700,660,10,1.52%,94.29%,5880,5695,7,0.12%,96.85%,,,,,,,,,#DIV/0!,#DIV/0!,6580,6355,0,17,2.6750590086546E-03,0.96580547112462,6580,6355,1204,14574,0,,,5,,153.75,154.5,,42.7967479674797,42.588996763754,41.3333333333333,41.1326860841424,94.790243902439,94.3300970873786,10-Jun-18,,7,,,,,,,,,,,,,,,
TX,11-Jun-18,,20651,1222,19429,14000,51,0,2.62494209686551E-03,1.38778571428571,0.695,6160,5631,,,#DIV/0!,22,3.90694370449299E-03,0.914123376623377,,,,#DIV/0!,#DIV/0!,6650,5016,12,0.24%,75.43%,,,,,,,,,#DIV/0!,#DIV/0!,12810,10647,0,34,3.19338780877242E-03,0.831147540983607,26810,30076,12309,122228,12,,45,,,470,171.5,,57.0425531914894,156.326530612245,63.9914893617021,175.370262390671,260.059574468085,712.699708454811,10-Jun-18,,6,,,,,,,,,,,,,,,
TX,10-Jun-18,,18442,867,17575,12950,95,0,5.40540540540541E-03,1.35714285714286,0.9106,6440,6312,1154,843.75,73.12%,32,5.06970849176172E-03,0.849107142857143,12110,10853,63,0.58%,89.62%,7910,6930,23,0.33%,87.61%,,,,,,,,,#DIV/0!,#DIV/0!,26460,24095,843.75,118,4.89728159369164E-03,0.878732048374905,39410,41670,12480,164148,5,,3,,,397.5,136.5,,99.1446540880503,288.717948717949,104.830188679245,305.274725274725,412.950943396226,1202.54945054945,10-Jun-18,,5,,,* LOTO trainings 90% completed                                                                                                                                                 *No Accidents or Incicents,"* We had a Lunch for all employees from ""Amazing caters"" just to say thanks for the hard work.    *Looking to add couple more people to the shipping/receiving team as we are strugguling with an employee and also getting prepared for more volume.",,,,*We made a Crisis Management Exicercise and everybody on the chain responded accordingly.   *We saw great improvments on the quality of the last 1x9 received pellets.                                                                     *We got a test fryer,,,,"*A short shipment due to lack of labels, Angel Ruiz is taking over the Labels Responsibility to monitor this issue from happening.",*Yields were pretty close on target all way arround.,*Low poundage was due to the decrease of orders and also several machine issues that we had during the week with the fryers speccially.                                                                                                      *Testing new sanit,
TX,09-Jun-18,,30335,1547,28788,21420,103,0,3.57787967208559E-03,1.34397759103641,0.9216,,,,,#DIV/0!,,,,21060,19140,63,0.33%,90.88%,4130,2001,22,1.10%,48.45%,,,,,,,,,#DIV/0!,#DIV/0!,25190,21141,0,85,4.0206234331394E-03,0.839261611750695,46610,49929,16791,149566,9,,,56,,446.25,170.25,% OT,104.448179271709,273.773861967695,111.885714285714,293.26872246696,335.161904761905,878.508076358297,03-Jun-18,,4,,,,,,,,,,,,,,,
